Subject,Trial_Index,True_Class_ID,True_Class,Raw_Prediction,Raw_Predicted_Class,Clean_Prediction,Clean_Predicted_Class,Raw_Margin,Clean_Margin,Delta_Margin,Raw_Correct,Clean_Correct,Raw_Competitor,Clean_Competitor,Raw_Status,Clean_Status,Outcome_Transition
A08,227,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.9406156539916992,1.616075038909912,-0.3245406150817871,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,228,2,Feet,0,Left_Hand,0,Left_Hand,-0.4714558124542236,-0.3822925090789795,0.0891633033752441,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,229,2,Feet,2,Feet,2,Feet,0.4969487190246582,0.395066499710083,-0.1018822193145752,True,True,0,0,Correct,Correct,Correct_to_Correct
A08,230,3,Tongue,3,Tongue,3,Tongue,2.213609218597412,1.2011699676513672,-1.012439250946045,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,231,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.1220057010650637,0.0339777469635009,-1.0880279541015625,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,232,3,Tongue,2,Feet,2,Feet,-0.0369837284088134,-0.8207930326461792,-0.7838093042373657,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,233,0,Left_Hand,0,Left_Hand,0,Left_Hand,6.788827419281006,6.56731653213501,-0.2215108871459961,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,234,2,Feet,1,Right_Hand,1,Right_Hand,-3.122764587402344,-2.570020914077759,0.552743673324585,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,235,2,Feet,3,Tongue,1,Right_Hand,-0.782761812210083,-0.3165469467639923,0.4662148654460907,False,False,3,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,236,1,Right_Hand,1,Right_Hand,2,Feet,0.0995640754699707,-0.8834918737411499,-0.9830559492111206,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A08,237,3,Tongue,2,Feet,2,Feet,-0.3935146331787109,-1.2668919563293457,-0.8733773231506348,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,238,1,Right_Hand,2,Feet,2,Feet,-0.040410041809082,-0.0653234720230102,-0.0249134302139282,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,239,0,Left_Hand,0,Left_Hand,0,Left_Hand,5.293336391448975,5.187992095947266,-0.1053442955017089,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,240,1,Right_Hand,3,Tongue,1,Right_Hand,-0.2061813473701477,0.7220346927642822,0.92821604013443,False,True,3,3,Incorrect,Correct,Incorrect_to_Correct
A08,241,3,Tongue,2,Feet,2,Feet,-3.762406587600708,-4.67661190032959,-0.9142053127288818,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,242,3,Tongue,3,Tongue,3,Tongue,1.5456063747406006,0.758672833442688,-0.7869335412979126,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,243,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.8278911113739014,0.0124769210815429,-0.8154141902923584,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,244,1,Right_Hand,1,Right_Hand,2,Feet,0.5234380960464478,-0.2340568304061889,-0.7574949264526367,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A08,245,1,Right_Hand,1,Right_Hand,2,Feet,0.5189077854156494,-0.1365621089935302,-0.6554698944091797,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A08,246,3,Tongue,0,Left_Hand,0,Left_Hand,-3.9850244522094727,-4.946571350097656,-0.9615468978881836,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,247,3,Tongue,3,Tongue,3,Tongue,1.3600126504898071,0.7062506675720215,-0.6537619829177856,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,248,2,Feet,2,Feet,2,Feet,0.0285247564315795,0.704972505569458,0.6764477491378784,True,True,0,0,Correct,Correct,Correct_to_Correct
A08,249,3,Tongue,0,Left_Hand,0,Left_Hand,-2.922440528869629,-4.21539831161499,-1.292957782745361,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,250,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.0177760124206543,1.047352313995361,-0.970423698425293,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,251,1,Right_Hand,2,Feet,2,Feet,-0.1306058168411255,-1.044935703277588,-0.9143298864364624,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,252,2,Feet,0,Left_Hand,0,Left_Hand,-0.9424644112586976,-0.8488569259643555,0.093607485294342,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,253,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.8481614589691162,0.102089524269104,-0.7460719347000122,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,254,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.7511265277862549,1.8772892951965328,0.1261627674102783,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,255,3,Tongue,1,Right_Hand,1,Right_Hand,-0.2405117154121399,-1.2346514463424685,-0.9941397309303284,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,256,0,Left_Hand,0,Left_Hand,0,Left_Hand,3.369458675384521,2.207277774810791,-1.1621809005737305,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,257,3,Tongue,2,Feet,2,Feet,-5.079595565795898,-6.695026397705078,-1.6154308319091797,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,258,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.0171029567718506,3.7571890354156494,1.7400860786437988,True,True,3,3,Correct,Correct,Correct_to_Correct
A08,259,0,Left_Hand,0,Left_Hand,0,Left_Hand,3.832700729370117,3.0724573135375977,-0.7602434158325195,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,260,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.865182638168335,1.4190471172332764,-0.4461355209350586,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,261,2,Feet,2,Feet,2,Feet,0.8306471109390259,0.9611812829971312,0.1305341720581054,True,True,0,0,Correct,Correct,Correct_to_Correct
A08,262,2,Feet,2,Feet,2,Feet,2.42025089263916,2.526477336883545,0.1062264442443847,True,True,3,1,Correct,Correct,Correct_to_Correct
A08,263,3,Tongue,1,Right_Hand,2,Feet,-5.593894958496094,-5.755525588989258,-0.161630630493164,False,False,1,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,264,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.8570339679718015,1.416435956954956,-0.4405980110168457,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,265,2,Feet,0,Left_Hand,0,Left_Hand,-2.2231040000915527,-0.91851544380188,1.3045885562896729,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,266,2,Feet,3,Tongue,3,Tongue,-2.671604633331299,-1.6239343881607056,1.0476702451705933,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,267,2,Feet,0,Left_Hand,0,Left_Hand,-0.851699948310852,-0.4278472661972046,0.4238526821136474,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,268,3,Tongue,3,Tongue,3,Tongue,1.465944528579712,1.1357802152633667,-0.3301643133163452,True,True,0,0,Correct,Correct,Correct_to_Correct
A08,269,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.698039531707764,2.444376945495605,-0.2536625862121582,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,270,2,Feet,2,Feet,2,Feet,1.1917155981063845,1.3144768476486206,0.1227612495422363,True,True,3,0,Correct,Correct,Correct_to_Correct
A09,0,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.281927227973938,0.1728506088256836,-0.1090766191482544,True,True,1,1,Correct,Correct,Correct_to_Correct
A09,1,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.417383909225464,1.778315544128418,0.3609316349029541,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,2,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.255949854850769,1.7385276556015017,0.4825778007507324,True,True,0,0,Correct,Correct,Correct_to_Correct
A09,3,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.4974076747894287,0.2479887008666992,-0.2494189739227295,True,True,1,1,Correct,Correct,Correct_to_Correct
A09,4,1,Right_Hand,1,Right_Hand,1,Right_Hand,4.391144752502441,4.820125102996826,0.4289803504943847,True,True,3,3,Correct,Correct,Correct_to_Correct
A09,5,0,Left_Hand,0,Left_Hand,0,Left_Hand,3.009554147720337,2.579967737197876,-0.4295864105224609,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,6,1,Right_Hand,1,Right_Hand,1,Right_Hand,4.937228679656982,5.032203674316406,0.0949749946594238,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,7,2,Feet,1,Right_Hand,1,Right_Hand,-2.819100141525269,-2.8769097328186035,-0.0578095912933349,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,8,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.1843624114990234,0.3117207288742065,0.1273583173751831,True,True,0,0,Correct,Correct,Correct_to_Correct
A09,9,3,Tongue,3,Tongue,3,Tongue,3.725910902023315,3.575301170349121,-0.1506097316741943,True,True,2,1,Correct,Correct,Correct_to_Correct
A09,10,0,Left_Hand,0,Left_Hand,1,Right_Hand,0.2079511880874633,-0.0804076790809631,-0.2883588671684265,True,False,2,1,Correct,Incorrect,Correct_to_Incorrect
A09,11,2,Feet,1,Right_Hand,1,Right_Hand,-3.08117413520813,-3.545965671539306,-0.4647915363311767,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,12,1,Right_Hand,1,Right_Hand,1,Right_Hand,4.423804759979248,4.500275611877441,0.0764708518981933,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,13,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.6443464756011963,1.606339931488037,-1.0380065441131592,True,True,1,1,Correct,Correct,Correct_to_Correct
A09,14,3,Tongue,3,Tongue,3,Tongue,1.6730103492736816,1.63677978515625,-0.0362305641174316,True,True,1,1,Correct,Correct,Correct_to_Correct
A09,15,3,Tongue,3,Tongue,3,Tongue,5.173244476318359,4.463352203369141,-0.7098922729492188,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,16,3,Tongue,3,Tongue,3,Tongue,2.459763526916504,2.797041416168213,0.337277889251709,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,17,3,Tongue,3,Tongue,3,Tongue,2.575225830078125,2.226506233215332,-0.3487195968627929,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,18,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.824263572692871,1.37885582447052,-0.4454077482223511,True,True,2,1,Correct,Correct,Correct_to_Correct
A09,19,2,Feet,1,Right_Hand,1,Right_Hand,-1.2591607570648191,-2.039722442626953,-0.7805616855621338,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,20,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.150013446807861,2.113170623779297,0.9631571769714355,True,True,0,0,Correct,Correct,Correct_to_Correct
A09,21,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.015144824981689,1.4498543739318848,-0.5652904510498047,True,True,1,1,Correct,Correct,Correct_to_Correct
A09,22,0,Left_Hand,1,Right_Hand,1,Right_Hand,-1.6279330253601074,-1.452946424484253,0.1749866008758545,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,23,2,Feet,3,Tongue,1,Right_Hand,-0.1179503798484802,-0.514326274394989,-0.3963758945465088,False,False,3,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,24,3,Tongue,3,Tongue,3,Tongue,0.691631555557251,0.7201722860336304,0.0285407304763793,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,25,0,Left_Hand,1,Right_Hand,1,Right_Hand,-2.8212783336639404,-3.154834270477295,-0.3335559368133545,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,26,2,Feet,2,Feet,2,Feet,0.5300399661064148,0.025248646736145,-0.5047913193702698,True,True,3,3,Correct,Correct,Correct_to_Correct
A09,27,2,Feet,0,Left_Hand,0,Left_Hand,-1.3219504356384275,-1.6808295249938965,-0.3588790893554687,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,28,2,Feet,3,Tongue,3,Tongue,-1.0884727239608765,-0.7905538082122803,0.2979189157485962,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,29,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.678895235061645,1.8011020421981812,-0.8777931928634644,True,True,1,1,Correct,Correct,Correct_to_Correct
A09,30,0,Left_Hand,0,Left_Hand,1,Right_Hand,0.2473564147949218,-0.1652045249938964,-0.4125609397888183,True,False,1,1,Correct,Incorrect,Correct_to_Incorrect
A09,31,1,Right_Hand,2,Feet,1,Right_Hand,-0.0001423358917236,1.0266703367233276,1.0268126726150513,False,True,2,2,Incorrect,Correct,Incorrect_to_Correct
A09,32,1,Right_Hand,3,Tongue,1,Right_Hand,-0.7932064533233643,0.328472375869751,1.1216788291931152,False,True,3,3,Incorrect,Correct,Incorrect_to_Correct
A09,33,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.0702295303344727,1.9199180603027344,-0.1503114700317382,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,34,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.9733012914657595,2.8680408000946045,0.8947395086288452,True,True,3,3,Correct,Correct,Correct_to_Correct
A09,35,2,Feet,1,Right_Hand,1,Right_Hand,-0.5072630643844604,-0.4572412371635437,0.0500218272209167,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,36,2,Feet,2,Feet,2,Feet,0.4871824979782104,0.6199132800102234,0.1327307820320129,True,True,3,1,Correct,Correct,Correct_to_Correct
A09,37,2,Feet,2,Feet,2,Feet,3.3334498405456543,3.547649383544922,0.2141995429992675,True,True,3,3,Correct,Correct,Correct_to_Correct
A09,38,3,Tongue,3,Tongue,3,Tongue,5.731635570526123,4.933979034423828,-0.7976565361022949,True,True,1,1,Correct,Correct,Correct_to_Correct
A09,39,2,Feet,3,Tongue,2,Feet,-0.5452017784118652,0.405839204788208,0.9510409832000732,False,True,3,3,Incorrect,Correct,Incorrect_to_Correct
A09,40,2,Feet,0,Left_Hand,0,Left_Hand,-2.196077585220337,-1.855666995048523,0.3404105901718139,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,41,3,Tongue,3,Tongue,3,Tongue,4.043180465698242,2.078166961669922,-1.9650135040283203,True,True,1,1,Correct,Correct,Correct_to_Correct
A09,42,3,Tongue,1,Right_Hand,1,Right_Hand,-2.20913028717041,-2.695749998092652,-0.4866197109222412,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,43,3,Tongue,3,Tongue,3,Tongue,3.586020469665528,3.846227645874024,0.2602071762084961,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,44,3,Tongue,3,Tongue,3,Tongue,5.852668762207031,5.603221893310547,-0.2494468688964843,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,45,3,Tongue,3,Tongue,3,Tongue,1.9997427463531492,1.3973979949951172,-0.6023447513580322,True,True,1,1,Correct,Correct,Correct_to_Correct
A09,46,2,Feet,2,Feet,2,Feet,2.130816698074341,1.963243007659912,-0.1675736904144287,True,True,0,0,Correct,Correct,Correct_to_Correct
A09,47,1,Right_Hand,1,Right_Hand,1,Right_Hand,2.568571090698242,3.3482918739318848,0.7797207832336426,True,True,0,0,Correct,Correct,Correct_to_Correct
A09,48,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.8654831051826477,0.3202902674674988,-0.5451928377151489,True,True,2,1,Correct,Correct,Correct_to_Correct
A09,49,0,Left_Hand,1,Right_Hand,1,Right_Hand,-0.2706472873687744,-0.5966284275054932,-0.3259811401367187,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,50,1,Right_Hand,1,Right_Hand,1,Right_Hand,4.520530700683594,4.559041976928711,0.0385112762451171,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,51,2,Feet,2,Feet,2,Feet,1.7746833562850952,1.3899290561676023,-0.3847543001174927,True,True,1,1,Correct,Correct,Correct_to_Correct
A09,52,3,Tongue,3,Tongue,3,Tongue,4.099194049835205,3.1238958835601807,-0.9752981662750244,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,53,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.9316906929016116,2.0430188179016118,0.111328125,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,54,2,Feet,2,Feet,2,Feet,1.5487245321273804,1.883418083190918,0.3346935510635376,True,True,3,3,Correct,Correct,Correct_to_Correct
A09,55,0,Left_Hand,0,Left_Hand,1,Right_Hand,0.2013264894485473,-0.7697954773902893,-0.9711219668388368,True,False,1,1,Correct,Incorrect,Correct_to_Incorrect
A09,56,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.4609744548797607,0.1959152221679687,-0.265059232711792,True,True,1,1,Correct,Correct,Correct_to_Correct
A09,57,3,Tongue,3,Tongue,3,Tongue,4.686033248901367,4.760261058807373,0.0742278099060058,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,58,1,Right_Hand,0,Left_Hand,0,Left_Hand,-0.9317277073860168,-0.0417246222496032,0.8900030851364136,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,59,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.3005213737487793,2.1463329792022705,0.8458116054534912,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,60,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.694178581237793,0.1188082695007324,-0.5753703117370605,True,True,1,1,Correct,Correct,Correct_to_Correct
A09,61,0,Left_Hand,1,Right_Hand,1,Right_Hand,-0.9117020964622498,-1.900075435638428,-0.988373339176178,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,62,2,Feet,1,Right_Hand,1,Right_Hand,-1.530665159225464,-2.045560598373413,-0.5148954391479492,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,63,0,Left_Hand,1,Right_Hand,1,Right_Hand,-0.1596889495849609,-0.8348079919815063,-0.6751190423965454,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,64,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.9931191205978396,2.417998790740967,0.4248796701431274,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,65,3,Tongue,3,Tongue,3,Tongue,0.5264142751693726,0.4944615364074707,-0.0319527387619018,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,66,3,Tongue,3,Tongue,3,Tongue,0.8940306901931763,0.8614581823348999,-0.0325725078582763,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,67,2,Feet,2,Feet,2,Feet,1.99288272857666,1.5333590507507324,-0.4595236778259277,True,True,1,1,Correct,Correct,Correct_to_Correct
A09,68,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.205254554748535,1.4450029134750366,-0.7602516412734985,True,True,1,1,Correct,Correct,Correct_to_Correct
A09,69,3,Tongue,3,Tongue,3,Tongue,1.7849280834197998,1.5558044910430908,-0.2291235923767089,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,70,3,Tongue,3,Tongue,3,Tongue,2.1759135723114014,2.620322704315185,0.4444091320037842,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,71,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.9128377437591552,0.9539744853973388,0.0411367416381835,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,72,3,Tongue,3,Tongue,3,Tongue,0.5557205080986023,0.1767604947090149,-0.3789600133895874,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,73,3,Tongue,3,Tongue,3,Tongue,1.2268422842025757,0.5797392129898071,-0.6471030712127686,True,True,1,1,Correct,Correct,Correct_to_Correct
A09,74,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.928756058216095,1.53698468208313,0.6082286238670349,True,True,0,0,Correct,Correct,Correct_to_Correct
A09,75,0,Left_Hand,1,Right_Hand,1,Right_Hand,-1.6278822422027588,-2.3391668796539307,-0.7112846374511719,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,76,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.8318893909454343,2.070843458175659,0.2389540672302246,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,77,2,Feet,2,Feet,2,Feet,1.585292100906372,2.0115370750427246,0.4262449741363525,True,True,0,1,Correct,Correct,Correct_to_Correct
A09,78,2,Feet,2,Feet,2,Feet,0.5963406562805176,0.5021360516548157,-0.0942046046257019,True,True,0,0,Correct,Correct,Correct_to_Correct
A09,79,2,Feet,2,Feet,2,Feet,0.2433609366416931,0.4641719758510589,0.2208110392093658,True,True,0,0,Correct,Correct,Correct_to_Correct
A09,80,3,Tongue,3,Tongue,3,Tongue,1.1344913244247437,0.7272499203681946,-0.4072414040565491,True,True,0,0,Correct,Correct,Correct_to_Correct
A09,81,2,Feet,2,Feet,2,Feet,1.4594333171844482,1.207395315170288,-0.2520380020141601,True,True,3,1,Correct,Correct,Correct_to_Correct
A09,82,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.8471872806549072,1.9312739372253416,-0.9159133434295654,True,True,1,1,Correct,Correct,Correct_to_Correct
A09,83,3,Tongue,3,Tongue,3,Tongue,2.5098252296447754,1.7025831937789917,-0.8072420358657837,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,84,1,Right_Hand,3,Tongue,3,Tongue,-1.825721740722656,-1.355066180229187,0.4706555604934692,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,85,2,Feet,2,Feet,2,Feet,1.1207743883132937,1.19175386428833,0.0709794759750366,True,True,3,3,Correct,Correct,Correct_to_Correct
A09,86,1,Right_Hand,3,Tongue,3,Tongue,-2.0338730812072754,-1.05940580368042,0.9744672775268556,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,87,2,Feet,1,Right_Hand,1,Right_Hand,-0.8464909195899963,-1.3573354482650757,-0.5108445286750793,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,88,3,Tongue,3,Tongue,3,Tongue,2.048438310623169,2.251896858215332,0.203458547592163,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,89,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.5255154371261597,1.6690776348114014,1.1435621976852417,True,True,3,3,Correct,Correct,Correct_to_Correct
A09,90,2,Feet,3,Tongue,3,Tongue,-2.600446939468384,-2.0280025005340576,0.5724444389343262,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,91,0,Left_Hand,0,Left_Hand,1,Right_Hand,0.5943176746368408,-0.1321663856506347,-0.7264840602874756,True,False,1,1,Correct,Incorrect,Correct_to_Incorrect
A09,92,0,Left_Hand,1,Right_Hand,1,Right_Hand,-0.863563060760498,-1.3041149377822876,-0.4405518770217895,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,93,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.6924988031387329,0.5175560712814331,-0.1749427318572998,True,True,1,1,Correct,Correct,Correct_to_Correct
A09,94,3,Tongue,3,Tongue,3,Tongue,2.3827195167541504,2.52234959602356,0.1396300792694091,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,95,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.6258867979049685,2.312967538833618,0.6870807409286499,True,True,3,3,Correct,Correct,Correct_to_Correct
A09,96,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.3151932954788208,1.1496926546096802,-0.1655006408691406,True,True,1,1,Correct,Correct,Correct_to_Correct
A09,97,2,Feet,3,Tongue,3,Tongue,-0.8447028398513794,-0.6341720819473267,0.2105307579040527,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,98,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.9106916785240172,0.7393386363983154,-0.1713530421257019,True,True,1,1,Correct,Correct,Correct_to_Correct
A09,99,2,Feet,2,Feet,2,Feet,0.6160534620285034,0.5430026054382324,-0.073050856590271,True,True,1,1,Correct,Correct,Correct_to_Correct
A09,100,3,Tongue,3,Tongue,3,Tongue,1.51987624168396,1.1101627349853516,-0.4097135066986084,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,101,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.0001537799835205,1.656541347503662,-0.3436124324798584,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,102,2,Feet,1,Right_Hand,1,Right_Hand,-0.6049096584320068,-0.9012336730957032,-0.2963240146636963,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,103,0,Left_Hand,0,Left_Hand,1,Right_Hand,0.2610789537429809,-0.3525069952011108,-0.6135859489440918,True,False,1,1,Correct,Incorrect,Correct_to_Incorrect
A09,104,2,Feet,2,Feet,2,Feet,0.126682162284851,0.3149785995483398,0.1882964372634887,True,True,0,0,Correct,Correct,Correct_to_Correct
A09,105,1,Right_Hand,3,Tongue,1,Right_Hand,-0.0234131813049316,0.3041732311248779,0.3275864124298095,False,True,3,3,Incorrect,Correct,Incorrect_to_Correct
A09,106,3,Tongue,1,Right_Hand,1,Right_Hand,-0.3570398092269897,-0.7829433679580688,-0.4259035587310791,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,107,3,Tongue,2,Feet,2,Feet,-0.8833212852478027,-0.9124864339828492,-0.0291651487350463,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,108,2,Feet,2,Feet,2,Feet,0.9252524375915528,0.1716676354408264,-0.7535848021507263,True,True,0,1,Correct,Correct,Correct_to_Correct
A09,109,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.33973228931427,0.6867244243621826,-0.6530078649520874,True,True,2,1,Correct,Correct,Correct_to_Correct
A09,110,3,Tongue,3,Tongue,3,Tongue,1.593629240989685,1.2378110885620115,-0.3558181524276733,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,111,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.9291372299194336,2.4897611141204834,0.5606238842010498,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,112,3,Tongue,3,Tongue,3,Tongue,2.648206949234009,2.4756088256835938,-0.172598123550415,True,True,2,2,Correct,Correct,Correct_to_Correct
A09,113,1,Right_Hand,3,Tongue,3,Tongue,-2.176191568374634,-1.0510172843933103,1.1251742839813232,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,114,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.1612186431884766,0.9145190715789796,-0.246699571609497,True,True,1,1,Correct,Correct,Correct_to_Correct
A09,115,2,Feet,3,Tongue,3,Tongue,-1.0618958473205566,-0.6116471886634827,0.450248658657074,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,116,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.6862359046936035,1.256502628326416,0.5702667236328125,True,True,3,3,Correct,Correct,Correct_to_Correct
A09,117,0,Left_Hand,1,Right_Hand,1,Right_Hand,-2.3457281589508057,-2.9612505435943604,-0.6155223846435547,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A09,118,2,Feet,3,Tongue,2,Feet,-0.2731863260269165,0.6392349004745483,0.9124212265014648,False,True,3,3,Incorrect,Correct,Incorrect_to_Correct
